id,cam_id,sector,label,confidence,severity,timestamp,thumbnail_path,status,created_at,track_id
1797,CAM-04,Sector B,Person,0.81,High,12:44:50,cam_4_a4df11.jpg,Pending,2026-09-10T12:44:50.086086,-1
1796,CAM-01,Sector A,Person,0.65,High,12:44:49,cam_1_6f2b11.jpg,Pending,2026-09-10T12:44:49.987351,-1
1795,CAM-02,Sector B,Vehicle,0.6,Medium,12:44:49,cam_2_aeff4b.jpg,Pending,2026-09-10T12:44:49.139739,-1
1794,CAM-04,Sector B,Person,0.79,High,12:44:46,cam_4_f196ff.jpg,Pending,2026-09-10T12:44:46.844965,-1
1793,CAM-01,Sector A,Person,0.61,High,12:44:46,cam_1_8365ff.jpg,Pending,2026-09-10T12:44:46.588057,-1
1792,CAM-02,Sector B,Vehicle,0.65,Medium,12:44:45,cam_2_7e64c7.jpg,Pending,2026-09-10T12:44:45.038974,-1
1791,CAM-04,Sector B,Person,0.74,High,12:44:43,cam_4_f56051.jpg,Pending,2026-09-10T12:44:43.811175,-1
1790,CAM-02,Sector B,Vehicle,0.71,Medium,12:44:40,cam_2_6b96d8.jpg,Pending,2026-09-10T12:44:40.956472,-1
1789,CAM-04,Sector B,Person,0.75,High,12:44:40,cam_4_6cd3e4.jpg,Pending,2026-09-10T12:44:40.646885,-1
1788,CAM-01,Sector A,Person,0.51,High,12:44:38,cam_1_4813c6.jpg,Pending,2026-09-10T12:44:38.455318,-1
1787,CAM-02,Sector B,Vehicle,0.72,Medium,12:44:37,cam_2_39565f.jpg,Pending,2026-09-10T12:44:37.809657,-1
1786,CAM-04,Sector B,Person,0.76,High,12:44:37,cam_4_fd1855.jpg,Pending,2026-09-10T12:44:37.378314,-1
1785,CAM-01,Sector A,Person,0.78,High,12:44:35,cam_1_d33ef6.jpg,Pending,2026-09-10T12:44:35.284150,-1
1784,CAM-04,Sector B,Vehicle,0.76,Medium,12:44:34,cam_4_320ab5.jpg,Pending,2026-09-10T12:44:34.112280,-1
1783,CAM-01,Sector A,Person,0.56,High,12:44:32,cam_1_80b997.jpg,Pending,2026-09-10T12:44:32.201220,-1
1782,CAM-02,Sector B,Vehicle,0.66,Medium,12:44:31,cam_2_6865da.jpg,Pending,2026-09-10T12:44:31.411144,-1
1781,CAM-04,Sector B,Person,0.84,High,12:44:31,cam_4_d8723a.jpg,Pending,2026-09-10T12:44:31.039969,-1
1780,CAM-01,Sector A,Person,0.53,High,12:44:29,cam_1_804c96.jpg,Pending,2026-09-10T12:44:29.172201,-1
1779,CAM-02,Sector B,Vehicle,0.72,Medium,12:44:28,cam_2_409119.jpg,Pending,2026-09-10T12:44:28.390345,-1
1778,CAM-04,Sector B,Vehicle,0.78,Medium,12:44:27,cam_4_bee1e3.jpg,Pending,2026-09-10T12:44:27.923028,-1
1777,CAM-01,Sector A,Person,0.62,High,12:44:26,cam_1_fd943c.jpg,Pending,2026-09-10T12:44:26.012970,-1
1776,CAM-02,Sector B,Vehicle,0.72,Medium,12:44:25,cam_2_9eaf82.jpg,Pending,2026-09-10T12:44:25.368041,-1
1775,CAM-04,Sector B,Vehicle,0.86,Medium,12:44:24,cam_4_770389.jpg,Pending,2026-09-10T12:44:24.733075,-1
1774,CAM-01,Sector A,Person,0.57,High,12:44:22,cam_1_286c71.jpg,Pending,2026-09-10T12:44:22.915584,-1
1773,CAM-02,Sector B,Vehicle,0.72,Medium,12:44:22,cam_2_a9f776.jpg,Pending,2026-09-10T12:44:22.271432,-1
1772,CAM-04,Sector B,Vehicle,0.81,Medium,12:44:21,cam_4_20f843.jpg,Pending,2026-09-10T12:44:21.676150,-1
